2018-01-22 18:43:23,640 [Worker-205] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:43:23,650 [Worker-205] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:43:27,031 [Worker-205] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 18:43:27,034 [Worker-205] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-01-22 18:43:27,035 [Worker-205] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 18:43:27,036 [Worker-205] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 18:43:40,699 [Worker-215] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 18:43:40,699 [Worker-215] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B 
2018-01-22 18:43:50,694 [Worker-210] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-01-22 18:43:51,018 [Worker-210] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AutomationFW:Automation:1.0-SNAPSHOT @ E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\pom.xml.
2018-01-22 18:43:52,547 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 18:43:53,002 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 18:43:53,257 [DefaultMetadataResolver-28-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 18:43:54,146 [DefaultMetadataResolver-28-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 18:43:54,240 [DefaultMetadataResolver-28-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 18:43:54,645 [DefaultMetadataResolver-28-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 18:43:54,983 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:55,379 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:55,644 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:56,118 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:56,372 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:56,809 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:57,109 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:57,652 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:57,988 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:58,461 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:58,760 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:59,210 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:59,472 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:43:59,751 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:00,053 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:00,322 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:00,648 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:00,917 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:01,172 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:01,436 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:01,696 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:01,957 [Worker-210] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 18:44:02,701 [Worker-210] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:44:03,646 [Worker-210] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:44:03,657 [Worker-210] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:44:04,305 [DefaultMetadataResolver-29-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 18:44:04,411 [DefaultMetadataResolver-29-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 18:44:04,457 [DefaultMetadataResolver-29-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 18:44:04,679 [DefaultMetadataResolver-29-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 18:44:05,076 [DefaultMetadataResolver-30-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 18:44:05,175 [DefaultMetadataResolver-30-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 18:44:05,230 [DefaultMetadataResolver-30-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 18:44:05,433 [DefaultMetadataResolver-30-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 18:44:05,700 [DefaultMetadataResolver-31-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 18:44:05,797 [DefaultMetadataResolver-31-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/appium/java-client/maven-metadata.xml
2018-01-22 18:44:05,966 [DefaultMetadataResolver-31-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 18:44:06,610 [Worker-210] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/main/java
2018-01-22 18:44:06,610 [Worker-210] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Automation/src/main/resources
2018-01-22 18:44:06,610 [Worker-210] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/test/java
2018-01-22 18:44:07,100 [Worker-210] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 16 sec
2018-01-22 18:44:20,835 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:46:03,486 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:46:04,071 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 18:46:26,537 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 18:46:26,591 [Worker-216] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 18:46:26,815 [Worker-216] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 18:46:26,816 [Worker-216] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 18:50:11,388 [Worker-219] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 18:50:11,418 [Worker-219] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2018-01-22 18:55:54,056 [Worker-227] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 18:55:54,056 [Worker-227] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2018-01-22 19:07:34,140 [Worker-239] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 19:07:34,423 [Worker-239] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-01-22 19:07:34,442 [Worker-239] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 19:07:34,444 [Worker-239] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 19:07:42,116 [Worker-236] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation
2018-01-22 19:07:42,116 [Worker-236] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2018-01-22 19:09:57,738 [Worker-240] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 19:09:57,740 [Worker-240] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-01-22 19:09:57,747 [Worker-240] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 19:09:57,748 [Worker-240] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\src\test\resources
2018-01-22 19:10:23,528 [Worker-237] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-01-22 19:10:26,397 [Worker-237] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AutomationFW:Automation:1.0-SNAPSHOT @ E:\Automation_YouVisit\YouVisit\YouVisitFramework\automatedtests\java_automation\pom.xml.
2018-01-22 19:10:28,687 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 19:10:29,372 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/applitools/eyes-selenium-java3/maven-metadata.xml
2018-01-22 19:10:29,851 [DefaultMetadataResolver-32-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 19:10:30,477 [DefaultMetadataResolver-32-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 19:10:30,877 [DefaultMetadataResolver-32-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 19:10:31,347 [DefaultMetadataResolver-32-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/maven-metadata.xml
2018-01-22 19:10:31,829 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:32,088 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-java/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:32,471 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:32,726 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-parent/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:32,984 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:33,241 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-android-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:33,497 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:34,127 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-remote-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:34,384 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:34,971 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:35,235 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:35,740 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-chrome-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:35,985 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:36,435 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-htmlunit-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:36,684 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:37,078 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-firefox-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:37,319 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:37,725 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-ie-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:37,966 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:38,336 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-iphone-driver/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:38,580 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:38,962 [Worker-237] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/2.0-SNAPSHOT/maven-metadata.xml
2018-01-22 19:10:39,911 [Worker-237] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:10:40,663 [Worker-237] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:10:40,671 [Worker-237] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:10:43,752 [DefaultMetadataResolver-33-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 19:10:43,764 [DefaultMetadataResolver-33-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 19:10:44,045 [DefaultMetadataResolver-33-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 19:10:44,106 [DefaultMetadataResolver-33-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-support/maven-metadata.xml
2018-01-22 19:10:44,520 [DefaultMetadataResolver-34-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 19:10:44,536 [DefaultMetadataResolver-34-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 19:10:44,788 [DefaultMetadataResolver-34-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 19:10:44,824 [DefaultMetadataResolver-34-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/seleniumhq/selenium/selenium-api/maven-metadata.xml
2018-01-22 19:10:45,565 [DefaultMetadataResolver-35-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 19:10:45,566 [DefaultMetadataResolver-35-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://oss.sonatype.org/content/repositories/snapshots/io/appium/java-client/maven-metadata.xml
2018-01-22 19:10:45,840 [DefaultMetadataResolver-35-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/appium/java-client/maven-metadata.xml
2018-01-22 19:10:47,117 [Worker-237] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/main/java
2018-01-22 19:10:47,117 [Worker-237] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Automation/src/main/resources
2018-01-22 19:10:47,118 [Worker-237] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Automation/src/test/java
2018-01-22 19:10:48,249 [Worker-237] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 24 sec
2018-01-22 19:10:55,975 [Worker-258] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for commons-io:commons-io:jar:2.2 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:10:57,518 [Worker-258] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpclient:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:10:57,527 [Worker-258] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.httpcomponents:httpmime:jar:4.5 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2018-01-22 19:11:00,669 [Worker-258] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 19:11:00,672 [Worker-258] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2018-01-22 19:11:00,776 [Worker-258] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
